2826.0, 2826.0, 2826.0, 2826.0, 2744.0, 2680.0, 2680.0, 2680.0, 2576.0, 2456.0, 2456.0, 2456.0, 2307.0, 2171.0, 2171.0, 2169.0, 2039.0, 1870.0, 1870.0, 1867.0, 1716.0, 1563.0, 1563.0, 1552.0, 1388.0, 1259.0, 1259.0, 1234.0, 1129.0, 1011.0, 1007.0, 966.0, 879.0, 775.0, 768.0, 748.0, 678.0, 599.0, 593.0, 575.0, 507.0, 449.0, 446.0, 423.0, 383.0, 331.0, 331.0, 318.0, 293.0, 253.0, 253.0, 242.0, 224.0, 224.0, 187.0, 187.0, 174.0, 173.0, 154.0, 154.0, 140.0, 140.0, 125.0, 125.0, 118.0, 118.0, 92.0, 92.0, 81.0, 80.0, 65.0, 65.0, 57.0, 57.0, 47.0, 47.0, 42.0, 42.0, 39.0, 39.0, 34.0, 34.0, 28.0, 28.0, 21.0, 21.0, 18.0, 17.0, 16.0, 16.0, 12.0, 11.0, 11.0, 8.0, 6.0, 6.0, 4.0, 4.0, 2.0, 2.0
2.27267, 2.27267, 2.27267, 2.27267, 2.27267, 2.27267, 2.27267, 2.27267, 2.27267, 2.27267, 2.27267, 2.27267, 2.27267, 2.27267, 2.27267, 2.27267, 2.27267, 2.27267, 2.27267, 2.27267, 2.27267, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.00174, 3.00174, 3.00174, 3.00174, 3.00174, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.00234, 3.01511, 3.01511, 3.01511, 3.01511, 3.05005, 3.05005, 3.05005, 3.05005, 3.05005, 3.05005, 3.05005, 3.05005, 3.35743, 3.35743
10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 9.67379, 9.67379, 9.67379, 9.67379, 9.67379, 9.67379, 9.67379, 9.67379, 9.67379, 9.67379, 9.67379, 9.67379, 9.67379, 9.67379, 9.67379, 9.67379, 8.9481, 8.9481, 8.9481, 8.9481, 8.9481, 8.40448, 8.40448, 8.40448, 8.40448, 8.40448, 8.40448, 8.40448, 8.40448, 8.40448, 8.40448, 8.40448, 8.40448, 8.40448, 8.40448, 8.40448, 8.40448, 5.65011, 5.65011, 5.65011, 5.65011, 4.98476, 4.98476, 4.98476, 4.98476, 4.98476, 4.98476, 4.98476, 4.98476, 4.98476, 4.98476, 4.98476, 4.98476, 4.98476, 4.98476, 4.98476, 4.98476, 4.98476, 4.98476, 4.98476, 4.98476, 4.98476, 4.98476, 4.98476, 4.98476, 3.47497, 3.47497
4.16482390658, 4.16482390658, 4.16482390658, 4.16482390658, 4.16361528426, 4.1649130597, 4.1649130597, 4.1649130597, 4.16423908773, 4.16582408795, 4.16582408795, 4.16582408795, 4.16640944083, 4.15833938277, 4.15833938277, 4.15918359613, 4.16178955861, 4.1599783262, 4.1599783262, 4.16068708088, 4.16490176573, 4.16384490083, 4.16384490083, 4.16672696521, 4.15391994236, 4.16078876886, 4.16078876886, 4.16309427877, 4.14742065545, 4.14188074184, 4.14307461768, 4.14625741201, 4.15418493743, 4.12896307097, 4.12934092448, 4.124185, 4.11718174041, 4.10642494157, 4.10516134907, 4.10201897391, 4.0984043787, 4.09359432071, 4.092897287, 4.08283361702, 4.08080039164, 4.06511586103, 4.06511586103, 4.07455179245, 4.0934383959, 4.03409387352, 4.03409387352, 4.02784694215, 4.01820174107, 4.01820174107, 3.93176941176, 3.93176941176, 3.91358287356, 3.90623791908, 3.87238545455, 3.87238545455, 3.85133071429, 3.85133071429, 3.84656888, 3.84656888, 3.86579254237, 3.86579254237, 3.84344423913, 3.84344423913, 3.81045716049, 3.81649775, 3.70633569231, 3.70633569231, 3.71055596491, 3.71055596491, 3.6260012766, 3.6260012766, 3.59662833333, 3.59662833333, 3.57480615385, 3.57480615385, 3.59634617647, 3.59634617647, 3.62408571429, 3.62408571429, 3.6006947619, 3.6006947619, 3.58794111111, 3.61793941176, 3.644973125, 3.644973125, 3.71808833333, 3.77399454545, 3.77399454545, 3.72859875, 3.73637333333, 3.73637333333, 3.7168025, 3.7168025, 3.4162, 3.4162
3.92869, 3.92869, 3.92869, 3.92869, 3.92869, 3.930145, 3.930145, 3.930145, 3.923985, 3.93263, 3.93263, 3.93263, 3.93315, 3.93315, 3.93315, 3.9346, 3.93211, 3.918985, 3.918985, 3.91929, 3.917045, 3.91369, 3.91369, 3.91437, 3.906945, 3.91432, 3.91432, 3.91368, 3.90036, 3.88819, 3.88819, 3.88087, 3.90535, 3.87873, 3.88606, 3.877975, 3.868265, 3.85762, 3.84786, 3.84319, 3.84319, 3.8193, 3.81778, 3.81626, 3.81626, 3.80934, 3.80934, 3.810175, 3.81101, 3.79568, 3.79568, 3.77618, 3.71906, 3.71906, 3.69912, 3.69912, 3.698045, 3.69697, 3.68472, 3.68472, 3.68071, 3.68071, 3.68071, 3.68071, 3.68472, 3.68472, 3.67872, 3.67872, 3.67673, 3.67872, 3.52921, 3.52921, 3.57602, 3.57602, 3.52921, 3.52921, 3.492785, 3.492785, 3.47497, 3.47497, 3.492785, 3.492785, 3.52411, 3.52411, 3.47497, 3.47497, 3.4162, 3.47497, 3.520455, 3.520455, 3.58185, 3.68873, 3.68873, 3.58185, 3.4162, 3.4162, 3.4162, 3.4162, 3.4162, 3.4162
1.02687924717, 1.02687924717, 1.02687924717, 1.02687924717, 1.02574027848, 1.02821543063, 1.02821543063, 1.02821543063, 1.02964784995, 1.03460513058, 1.03460513058, 1.03460513058, 1.039415324, 1.0279120495, 1.0279120495, 1.0280077414, 1.03403585567, 1.0346112418, 1.0346112418, 1.03515565185, 1.04555374478, 1.03992536752, 1.03992536752, 1.04155034196, 1.0249052518, 1.02224104151, 1.02224104151, 1.02648444183, 1.0201517575, 1.02120055937, 1.02269052757, 1.03141304553, 1.03811778344, 1.01355300198, 1.01214863332, 1.01405828608, 1.01784543696, 1.00641385986, 1.01089708894, 1.01508360923, 0.982825053412, 0.998871038493, 1.00060556442, 0.986618415358, 0.983307312933, 0.981070998973, 0.981070998973, 0.986152327095, 1.00500989491, 0.92939127493, 0.92939127493, 0.940768355274, 0.936661308366, 0.936661308366, 0.801078405869, 0.801078405869, 0.781876692774, 0.778124575391, 0.743227217774, 0.743227217774, 0.754033235925, 0.754033235925, 0.76169515382, 0.76169515382, 0.774527352647, 0.774527352647, 0.826561937903, 0.826561937903, 0.811423440032, 0.814667117645, 0.619344420581, 0.619344420581, 0.612589037558, 0.612589037558, 0.498938917404, 0.498938917404, 0.49818738485, 0.49818738485, 0.508119943591, 0.508119943591, 0.514948994345, 0.514948994345, 0.538125677052, 0.538125677052, 0.580240907494, 0.580240907494, 0.576473282573, 0.579371729624, 0.586708708035, 0.586708708035, 0.638178517408, 0.637801282808, 0.637801282808, 0.603049591627, 0.696102524313, 0.696102524313, 0.748315887489, 0.748315887489, 0.05877, 0.05877
-5.54413, -5.54413, -5.54413, -5.54413, -5.54413, -5.54413, -5.54413, -5.54413, -5.54413, -5.54413, -5.54413, -5.54413, -5.54413, -5.54413, -5.54413, -5.54413, -5.54413, -5.54413, -5.54413, -5.54413, -5.54413, -5.54413, -5.54413, -5.54413, -3.50236, -3.50236, -3.50236, -3.50236, -3.50236, -3.50236, -3.50236, -3.50236, -3.50236, -3.50236, -3.50236, -3.50236, -3.50236, -3.50236, -3.50236, -3.50236, -3.50236, -3.50236, -3.50236, -3.50236, -3.50236, -3.50236, -3.50236, -1.18069, -1.18069, -1.18069, -1.18069, -1.18069, -0.58789, -0.58789, -0.58789, -0.58789, -0.58789, -0.58789, -0.58789, -0.58789, -0.48438, -0.48438, -0.48438, -0.48438, -0.48438, -0.48438, -0.48438, -0.48438, -0.48438, -0.48438, -0.48438, -0.48438, -0.48438, -0.48438, -0.28903, -0.28903, -0.23638, -0.23638, -0.23638, -0.23638, -0.23638, -0.23638, -0.23638, -0.23638, -0.23137, -0.23137, -0.23137, -0.23137, -0.23137, -0.23137, -0.23137, -0.23137, -0.23137, -0.2114, -0.2114, -0.2114, -0.2114, -0.2114, -0.12979, -0.12979
8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 8.98498, 4.09453, 4.09453, 4.09453, 4.09453, 4.09453, 4.09453, 4.09453, 4.09453, 4.09453, 4.09453, 4.09453, 4.09453, 4.09453, 4.09453, 4.09453, 1.39782, 1.39782, 1.39782, 1.39782, 1.39782, 1.39782, 1.39782, 1.39782, 1.39782, 1.39782, 1.39782, 1.39782, 0.0377, 0.0377, 0.0377, 0.0377, 0.0377, 0.0377, 0.0377, 0.0377, 0.0377, 0.0377, -0.0036, -0.0036, -0.0036, -0.0036, -0.0036, -0.0036, -0.0036, -0.0036, -0.0036, -0.0036, -0.05955, -0.05955, -0.11874, -0.11874
-0.00607679051663, -0.00607679051663, -0.00607679051663, -0.00607679051663, -0.00558487609329, -0.0038846119403, -0.0038846119403, -0.0038846119403, -0.0022839673913, -0.000773904723127, -0.000773904723127, -0.000773904723127, 0.00126474642393, 0.00850381851681, 0.00850381851681, 0.00888345781466, 0.010811922511, 0.0148596042781, 0.0148596042781, 0.0148315747188, 0.0174573659674, 0.0220818618042, 0.0220818618042, 0.0224464690722, 0.0289573847262, 0.0242400873709, 0.0242400873709, 0.0254929335494, 0.0236398317095, 0.0229598417409, 0.0228243396226, 0.0206487681159, 0.0264387485779, 0.0312307096774, 0.0324316666667, 0.0296743850267, 0.0206473893805, 0.0180522203673, 0.0171117200675, 0.0119079304348, 0.00868956607495, 0.000757594654788, 0.000658475336323, -0.00274222222222, -0.000754960835509, 0.000259637462236, 0.000259637462236, 0.0172217924528, -0.000199931740614, -0.022695770751, -0.022695770751, -0.0153926859504, -0.0114148660714, -0.0114148660714, -0.0383287165775, -0.0383287165775, -0.0470875287356, -0.045799017341, -0.0335703246753, -0.0335703246753, -0.0282245, -0.0282245, -0.03264008, -0.03264008, -0.0622859322034, -0.0622859322034, -0.0703166304348, -0.0703166304348, -0.0744786419753, -0.074084, -0.0880867692308, -0.0880867692308, -0.0922312280702, -0.0922312280702, -0.082005106383, -0.082005106383, -0.107603809524, -0.107603809524, -0.113547948718, -0.113547948718, -0.114462058824, -0.114462058824, -0.121480357143, -0.121480357143, -0.109064285714, -0.109064285714, -0.122536111111, -0.128282352941, -0.122469375, -0.122469375, -0.122959166667, -0.115085454545, -0.115085454545, -0.11065625, -0.10061, -0.10061, -0.12987, -0.12987, -0.124265, -0.124265
-0.06521, -0.06521, -0.06521, -0.06521, -0.06521, -0.06548, -0.06548, -0.06548, -0.06521, -0.06521, -0.06521, -0.06521, -0.06567, -0.06521, -0.06521, -0.06521, -0.06521, -0.065175, -0.065175, -0.06521, -0.06485, -0.06521, -0.06521, -0.065175, -0.06521, -0.06567, -0.06567, -0.06521, -0.06521, -0.06521, -0.06521, -0.06681, -0.06521, -0.06711, -0.06586, -0.06586, -0.067755, -0.07286, -0.07286, -0.07176, -0.07692, -0.08145, -0.08145, -0.08385, -0.08385, -0.08496, -0.08496, -0.08385, -0.08496, -0.08471, -0.08471, -0.08428, -0.085685, -0.085685, -0.09886, -0.09886, -0.104265, -0.10248, -0.104265, -0.104265, -0.10247, -0.10247, -0.10248, -0.10248, -0.10248, -0.10248, -0.107765, -0.107765, -0.10248, -0.10248, -0.11304, -0.11304, -0.11938, -0.11938, -0.11874, -0.11874, -0.115345, -0.115345, -0.11874, -0.11874, -0.120375, -0.120375, -0.12137, -0.12137, -0.11874, -0.11874, -0.120375, -0.12137, -0.120375, -0.120375, -0.120055, -0.11874, -0.11874, -0.118195, -0.09966, -0.09966, -0.124265, -0.124265, -0.124265, -0.124265
